id,MachineFailure_pred,MachineFailure_probs
136617,0,0.0040775156389369375
136618,0,0.0034302695588783938
136619,0,0.0035066644555160563
136620,0,0.003368147914129187
136621,0,0.003327608402962389
136622,0,0.0038368738004436443
136623,0,0.0034302695588783938
136624,0,0.008464769198074444
136625,0,0.0037592342880481146
136626,0,0.003703456972921756
136627,0,0.022371979812837218
136628,0,0.004884497966662244
136629,0,0.0038143613648331776
136630,0,0.003709696256674623
136631,0,0.003986581617442665
136632,0,0.0036992355077593796
136633,0,0.00552940841054009
136634,0,0.005508581590074953
136635,0,0.005583147466729239
136636,0,0.007837033854413622
136637,0,0.0036226711241821286
136638,1,0.7783321441087259
136639,0,0.017799985986125037
136640,0,0.03626251367402586
136641,0,0.003378578267134639
136642,0,0.003368147914129187
136643,0,0.025947314472927942
136644,0,0.0038956863024870512
136645,0,0.003836031394670808
136646,0,0.0034779135640332537
136647,0,0.0033855026062053883
136648,0,0.04341153927677308
136649,0,0.003368147914129187
136650,0,0.004332038848989878
136651,0,0.003368147914129187
136652,1,0.8041597724878484
136653,0,0.006013508962868109
136654,0,0.003368147914129187
136655,0,0.004244591749559907
136656,0,0.00385519192102681
136657,0,0.0037577128106620304
136658,0,0.003481085784293417
136659,0,0.003368147914129187
136660,0,0.006089585744219378
136661,0,0.004891503480747073
136662,0,0.012251888965087377
136663,0,0.006042285263171409
136664,0,0.022045316375624173
136665,0,0.0038472504044459975
136666,0,0.0032227070336715707
136667,0,0.03639280924956283
136668,0,0.006013508962868109
136669,0,0.0060860088536507885
136670,0,0.003914369639659913
136671,0,0.0035031896006090884
136672,0,0.0034455013864941233
136673,0,0.012395801231847558
136674,0,0.0037507574539697264
136675,0,0.006007389470149126
136676,0,0.015320814264117945
136677,0,0.006158542194294729
136678,0,0.0036771064222973797
136679,0,0.0034765298596115936
136680,0,0.0035967722122214217
136681,0,0.0038956863024870512
136682,0,0.003368147914129187
136683,0,0.0038334791826596672
136684,0,0.01775735838474716
136685,0,0.011610589617978626
136686,0,0.003989566427160544
136687,0,0.0033834630277031876
136688,0,0.0033805535887562062
136689,0,0.00469452486384846
136690,0,0.03287389925666573
136691,0,0.03663283721568209
136692,0,0.006500592361779755
136693,0,0.0034302695588783938
136694,0,0.0034445428107668496
136695,0,0.003882306665769553
136696,0,0.0040775156389369375
136697,0,0.0032227070336715707
136698,0,0.00552940841054009
136699,0,0.0033855026062053883
136700,0,0.008544245534899854
136701,0,0.0033468464676739205
136702,0,0.003878331610410851
136703,0,0.007647721043279333
136704,0,0.0034302695588783938
136705,0,0.00385169837896774
136706,0,0.003880779663707637
136707,0,0.004405690917653781
136708,0,0.004031112190177256
136709,0,0.009742197332665297
136710,0,0.003368147914129187
136711,0,0.003368147914129187
136712,0,0.0034302695588783938
136713,0,0.008195916114714857
136714,0,0.004848962879493856
136715,0,0.003474303177470069
136716,0,0.008235869854752838
136717,0,0.013149917203882498
136718,0,0.042321186550561045
136719,0,0.00962276875201189
136720,0,0.0032227070336715707
136721,0,0.003284828678420777
136722,0,0.003368147914129187
136723,0,0.014800995207633227
136724,0,0.003368147914129187
136725,0,0.003882576986480684
136726,0,0.003924462602790351
136727,0,0.014613572557143729
136728,0,0.0038405556029585263
136729,0,0.003368147914129187
136730,0,0.003775956707529664
136731,0,0.01011930336566952
136732,0,0.004655643165358594
136733,0,0.003368147914129187
136734,0,0.003971632872812472
136735,0,0.0037381807000773405
136736,0,0.006451764878669869
136737,0,0.004891503480747073
136738,0,0.0032227070336715707
136739,0,0.015832296152309622
136740,0,0.0040572766952921445
136741,0,0.024782533012819085
136742,0,0.006027273165278195
136743,0,0.003368147914129187
136744,0,0.004084579200873094
136745,0,0.005756806408227252
136746,0,0.0038405556029585263
136747,0,0.0034302695588783938
136748,0,0.003368147914129187
136749,0,0.003368147914129187
136750,0,0.0032227070336715707
136751,0,0.00386767034770127
136752,0,0.005916676370729572
136753,0,0.00364002581625833
136754,0,0.005798232024244509
136755,0,0.005441208481481519
136756,0,0.006125713355175457
136757,0,0.003669100797746838
136758,0,0.0038956863024870512
136759,0,0.0037528170181456233
136760,0,0.0033796693673042656
136761,0,0.0037251697112888993
136762,0,0.0037750675027382313
136763,0,0.0038203698666533
136764,0,0.006013508962868109
136765,0,0.003316456622385433
136766,0,0.003368147914129187
136767,0,0.004135475598191872
136768,0,0.003355915130777305
136769,0,0.00494898600987417
136770,0,0.006060809443916079
136771,0,0.006013508962868109
136772,0,0.02873075726007593
136773,0,0.0058936755271323
136774,0,0.0036923415645984227
136775,0,0.009865638304881717
136776,0,0.0038334791826596672
136777,0,0.003880779663707637
136778,0,0.004876867162678791
136779,0,0.003481559382425803
136780,0,0.01500625233432432
136781,0,0.006075716082695493
136782,0,0.0037311042797784797
136783,0,0.0032560523781174776
136784,0,0.003723508155728343
136785,0,0.005984528736237135
136786,0,0.0037320584073897243
136787,0,0.003978777628508953
136788,0,0.0034172916805640064
136789,0,0.003368147914129187
136790,0,0.0036669334978129044
136791,0,0.003368147914129187
136792,0,0.005560388675370629
136793,0,0.0033855026062053883
136794,0,0.015483099262287388
136795,0,0.0037320584073897243
136796,0,0.006013508962868109
136797,0,0.00385519192102681
136798,0,0.017400758400991142
136799,0,0.003880779663707637
136800,0,0.00553128334783024
136801,0,0.0038334791826596672
136802,0,0.00548398286678227
136803,0,0.0036817570929173165
136804,0,0.0038954159817759203
136805,0,0.004401309530753419
136806,0,0.0034302695588783938
136807,0,0.0045126619414429525
136808,0,0.0038334791826596672
136809,0,0.003368147914129187
136810,0,0.005926035740907636
136811,0,0.0033979082808324066
136812,0,0.0032227070336715707
136813,0,0.011414055722017608
136814,0,0.006013508962868109
136815,0,0.0034302695588783938
136816,0,0.00962276875201189
136817,0,0.0035031896006090884
136818,0,0.0036847927689313354
136819,0,0.005497747069192357
136820,0,0.0032227070336715707
136821,0,0.003520544292685289
136822,0,0.004372262909738989
136823,0,0.003447624250954594
136824,0,0.0034302695588783938
136825,0,0.005963976851777544
136826,1,0.7038558377669143
136827,0,0.0037960190095537166
136828,0,0.00373661747173471
136829,0,0.00405485094561322
136830,0,0.005926035740907636
136831,0,0.0033855026062053883
136832,0,0.0038258079961035864
136833,0,0.005756806408227252
136834,1,0.8868144202102394
136835,0,0.009691406930834824
136836,0,0.0035031896006090884
136837,0,0.003481085784293417
136838,0,0.0034008177197793876
136839,0,0.0033796693673042656
136840,0,0.006125713355175457
136841,0,0.003918717128895727
136842,0,0.00347778153382357
136843,0,0.0038334791826596672
136844,0,0.00386767034770127
136845,0,0.003240061725747771
136846,0,0.014372974739293965
136847,0,0.0032227070336715707
136848,0,0.0032227070336715707
136849,0,0.0038334791826596672
136850,0,0.003855462241737941
136851,0,0.003368147914129187
136852,0,0.00346189750284305
136853,0,0.005926035740907636
136854,0,0.010164070318342528
136855,0,0.0038248080334571085
136856,0,0.0210291597275209
136857,0,0.006077301987046573
136858,0,0.003240061725747771
136859,0,0.004525373573648763
136860,0,0.0033855026062053883
136861,0,0.003240061725747771
136862,0,0.004146786320700478
136863,0,0.003284828678420777
136864,0,0.0033805438334049277
136865,0,0.0037039509228918893
136866,0,0.0035031896006090884
136867,0,0.004208863229502013
136868,0,0.003855462241737941
136869,0,0.0033855026062053883
136870,0,0.003240061725747771
136871,0,0.0038954159817759203
136872,0,0.003520544292685289
136873,0,0.003878331610410851
136874,0,0.0034302695588783938
136875,0,0.003240061725747771
136876,0,0.0032227070336715707
136877,0,0.01471681609244029
136878,0,0.0033440045193113156
136879,0,0.003855462241737941
136880,0,0.008235869854752838
136881,0,0.00857133226641235
136882,0,0.003878331610410851
136883,0,0.003368147914129187
136884,0,0.00385519192102681
136885,0,0.07374036169495456
136886,0,0.0033440045193113156
136887,0,0.003368147914129187
136888,0,0.0033805535887562062
136889,0,0.0036817570929173165
136890,0,0.02402796837834936
136891,0,0.0035031896006090884
136892,0,0.003368147914129187
136893,0,0.00553128334783024
136894,0,0.003368147914129187
136895,0,0.014961504065287491
136896,0,0.003368147914129187
136897,0,0.006077301987046573
136898,0,0.004042693584563427
136899,0,0.0032227070336715707
136900,0,0.003368147914129187
136901,0,0.003368147914129187
136902,0,0.0032648573963366487
136903,0,0.003338560438701104
136904,0,0.003855462241737941
136905,0,0.003932019974584751
136906,0,0.003617099248684048
136907,0,0.003924192282079219
136908,0,0.0038334791826596672
136909,0,0.0032227070336715707
136910,0,0.0035137616858619413
136911,0,0.004055802900569794
136912,0,0.034211539338046076
136913,0,0.010324758739473472
136914,0,0.003368147914129187
136915,0,0.004133677004694111
136916,0,0.003647216765257241
136917,0,0.003368147914129187
136918,0,0.0036746806726184566
136919,0,0.003368147914129187
136920,0,0.003368147914129187
136921,0,0.004270102049873626
136922,0,0.003368147914129187
136923,0,0.0033468464676739205
136924,0,0.003316456622385433
136925,0,0.003284828678420777
136926,0,0.003461001259540476
136927,0,0.0037932551219105565
136928,0,0.0038956863024870512
136929,0,0.014688413761586295
136930,0,0.0064630078560882175
136931,0,0.004332038848989878
136932,0,0.006013508962868109
136933,0,0.003832731727364513
136934,0,0.0037113880583891077
136935,0,0.0032227070336715707
136936,0,0.0033302417742166863
136937,0,0.0032227070336715707
136938,0,0.003368147914129187
136939,0,0.003368147914129187
136940,0,0.016957734206395018
136941,0,0.03629856074368843
136942,0,0.0032227070336715707
136943,0,0.003921876776203264
136944,0,0.010408686661673421
136945,0,0.0036226711241821286
136946,0,0.0036056776404569495
136947,0,0.0038334791826596672
136948,0,0.005574695966201823
136949,0,0.004401309530753419
136950,0,0.0037850995136730382
136951,0,0.00536414943104646
136952,0,0.0038964466480045697
136953,0,0.006417434971412784
136954,0,0.0032227070336715707
136955,0,0.0032227070336715707
136956,0,0.003447624250954594
136957,0,0.0037088718376600592
136958,0,0.003368147914129187
136959,0,0.00594252828403813
136960,1,0.7783227070343708
136961,0,0.0032227070336715707
136962,0,0.005500475409912764
136963,0,0.03483275247754877
136964,0,0.003735608994346359
136965,0,0.004372262909738989
136966,0,0.006399758612393884
136967,0,0.0036746806726184566
136968,0,0.017352114867725577
136969,0,0.0032227070336715707
136970,0,0.00392400260249794
136971,0,0.003938221254537631
136972,0,0.006059081847543542
136973,0,0.012626334975235118
136974,0,0.0036746806726184566
136975,0,0.0037021474610075366
136976,0,0.0036963934109855994
136977,0,0.006073923620577318
136978,0,0.0032227070336715707
136979,0,0.0032227070336715707
136980,0,0.009847425463540378
136981,0,0.0037327109820929467
136982,0,0.003368147914129187
136983,0,0.009188179980611994
136984,0,0.005926035740907636
136985,0,0.00363052302064655
136986,0,0.0036746806726184566
136987,0,0.003368147914129187
136988,0,0.013498939719346814
136989,0,0.003520544292685289
136990,0,0.003703456972921756
136991,0,0.003368147914129187
136992,0,0.0036826308143021445
136993,0,0.00591445123815584
136994,0,0.005972287858351152
136995,0,0.042321186550561045
136996,0,0.013330848645237032
136997,0,0.003932019974584751
136998,0,0.004118010020397179
136999,0,0.006129347510881931
137000,0,0.00963624203214445
137001,0,0.005584914776016677
137002,0,0.0060754457619843615
137003,0,0.0033855026062053883
137004,0,0.014694005702665764
137005,1,0.7644431501228205
137006,0,0.003368147914129187
137007,0,0.003520544292685289
137008,0,0.0037320584073897243
137009,0,0.04075447596929827
137010,0,0.003953716611961542
137011,0,0.00359860735551419
137012,0,0.05180816080927638
137013,0,0.003368147914129187
137014,0,0.0033796693673042656
137015,0,0.0037164207128959916
137016,0,0.0033642011597501214
137017,0,0.003240061725747771
137018,0,0.00388396822133011
137019,0,0.0033076201551983666
137020,0,0.003882576986480684
137021,0,0.006014875157675867
137022,0,0.0032227070336715707
137023,0,0.003737648137963359
137024,0,0.003197298966886053
137025,0,0.0036963934109855994
137026,0,0.020462436261815934
137027,0,0.0032910485555999146
137028,0,0.003284828678420777
137029,0,0.003368147914129187
137030,0,0.024706693065587638
137031,0,0.0033076201551983666
137032,0,0.00411288125508771
137033,0,0.006060809443916079
137034,0,0.004089042110654822
137035,0,0.02025403850035398
137036,0,0.0038954159817759203
137037,1,0.798085010279737
137038,0,0.005926035740907636
137039,0,0.003793311399605864
137040,0,0.003338560438701104
137041,0,0.004261946441636107
137042,0,0.00548398286678227
137043,0,0.003880779663707637
137044,0,0.0038630964681098078
137045,0,0.006013508962868109
137046,0,0.003368147914129187
137047,0,0.0038784001761277896
137048,0,0.0037021474610075366
137049,0,0.0036226711241821286
137050,0,0.0034779135640332537
137051,0,0.003368147914129187
137052,0,0.0043103261106227355
137053,0,0.003240061725747771
137054,0,0.003836031394670808
137055,0,0.003368147914129187
137056,0,0.0038334791826596672
137057,0,0.003368147914129187
137058,0,0.003368147914129187
137059,0,0.005165302484394919
137060,0,0.0032227070336715707
137061,0,0.0037960190095537166
137062,0,0.003931080308541733
137063,0,0.0036847927689313354
137064,0,0.0038405556029585263
137065,0,0.010845506519597403
137066,0,0.013753645877784937
137067,0,0.0036746806726184566
137068,0,0.0038334791826596672
137069,0,0.009883775792015171
137070,0,0.003882306665769553
137071,0,0.00604516650241964
137072,0,0.003565311245358295
137073,0,0.005926035740907636
137074,0,0.0036226711241821286
137075,0,0.00536414943104646
137076,0,0.003338560438701104
137077,0,0.0038080711158741485
137078,0,0.0038954159817759203
137079,0,0.0038954159817759203
137080,0,0.0034455013864941233
137081,0,0.0038956863024870512
137082,0,0.003897272206838131
137083,0,0.0049823566898519085
137084,0,0.00388396822133011
137085,0,0.0033855026062053883
137086,0,0.0041445289976350195
137087,0,0.0033855026062053883
137088,0,0.006249452826012648
137089,0,0.003368147914129187
137090,0,0.003368147914129187
137091,0,0.003355915130777305
137092,0,0.02171843749279441
137093,0,0.01348105428781374
137094,0,0.004117739699686047
137095,0,0.003368147914129187
137096,0,0.003368147914129187
137097,0,0.007608708065266848
137098,0,0.0036847927689313354
137099,0,0.0033855026062053883
137100,0,0.005926035740907636
137101,0,0.003709696256674623
137102,0,0.0038405556029585263
137103,0,0.020594095756627996
137104,0,0.00404989217281276
137105,0,0.023630267863900725
137106,0,0.03122754421042062
137107,0,0.0048237574525315085
137108,0,0.0033468464676739205
137109,0,0.003882306665769553
137110,0,0.006089914771456467
137111,0,0.20056571479217677
137112,1,0.6824402049560665
137113,0,0.006958884562925646
137114,0,0.003924462602790351
137115,0,0.003284828678420777
137116,0,0.005682796057652547
137117,0,0.003924462602790351
137118,0,0.0038615080276678125
137119,0,0.01649602540615993
137120,0,0.0038956863024870512
137121,0,0.00536414943104646
137122,0,0.005963976851777544
137123,0,0.006146403926790199
137124,0,0.01728063114290179
137125,0,0.0038956863024870512
137126,0,0.003368147914129187
137127,0,0.0036817570929173165
137128,0,0.0038804511601860086
137129,0,0.003368147914129187
137130,0,0.0033855026062053883
137131,0,0.003368147914129187
137132,0,0.0032227070336715707
137133,0,0.0034302695588783938
137134,0,0.0036226711241821286
137135,0,0.003316456622385433
137136,0,0.0032227070336715707
137137,0,0.0038622554829629663
137138,0,0.00386767034770127
137139,0,0.0032227070336715707
137140,0,0.009800487934175737
137141,0,0.003810646666290876
137142,0,0.006121018646659795
137143,0,0.0034445428107668496
137144,0,0.003368147914129187
137145,0,0.0035031896006090884
137146,0,0.0034964069937857404
137147,0,0.0033805438334049277
137148,0,0.0058936755271323
137149,0,0.003290265463122166
137150,0,0.006281796375331138
137151,0,0.0037930410788947332
137152,0,0.0037320584073897243
137153,0,0.006001465844985326
137154,0,0.005820747182626507
137155,0,0.003368147914129187
137156,0,0.003368147914129187
137157,0,0.035814005238781824
137158,0,0.020179279151965063
137159,0,0.03143670863289855
137160,0,0.003930567881341358
137161,0,0.003481085784293417
137162,0,0.005926035740907636
137163,0,0.003368147914129187
137164,0,0.0036963934109855994
137165,0,0.003290265463122166
137166,0,0.003447624250954594
137167,0,0.0038394443515253917
137168,0,0.003368147914129187
137169,0,0.0167454823495754
137170,0,0.003368147914129187
137171,0,0.006013508962868109
137172,0,0.0036817570929173165
137173,0,0.004055802900569794
137174,0,0.003525852736966423
137175,0,0.004042693584563427
137176,0,0.0036746806726184566
137177,0,0.01634614981976946
137178,0,0.003565311245358295
137179,0,0.003368147914129187
137180,0,0.003368147914129187
137181,0,0.0038334791826596672
137182,0,0.0033805535887562062
137183,0,0.003368147914129187
137184,0,0.0033855026062053883
137185,0,0.003344963095038589
137186,0,0.003368147914129187
137187,0,0.0034302695588783938
137188,0,0.004332038848989878
137189,0,0.003735608994346359
137190,0,0.003723508155728343
137191,0,0.0038334791826596672
137192,0,0.10950301965655727
137193,0,0.003924462602790351
137194,0,0.006154489655478756
137195,0,0.011572412178423223
137196,0,0.0061042220622876606
137197,0,0.0038220876999091645
137198,0,0.0036226711241821286
137199,0,0.0037672427092504167
137200,0,0.0032227070336715707
137201,0,0.003613168328570349
137202,0,0.0036226711241821286
137203,0,0.003878331610410851
137204,0,0.003368147914129187
137205,0,0.0034008177197793876
137206,0,0.0033855026062053883
137207,0,0.006042614290408498
137208,0,0.006227658366363536
137209,0,0.003290265463122166
137210,0,0.0037101670658617305
137211,0,0.011777241190056843
137212,0,0.004401039210042288
137213,0,0.0040188448398102644
137214,0,0.0038622554829629663
137215,0,0.018250876834803108
137216,0,0.006104362171972945
137217,0,0.005926035740907636
137218,0,0.006283133161826205
137219,0,0.003953716611961542
137220,0,0.003914639960371043
137221,0,0.0036826308143021445
137222,0,0.005756806408227252
137223,0,0.0032227070336715707
137224,0,0.0038954159817759203
137225,0,0.0034302695588783938
137226,0,0.0038334791826596672
137227,0,0.006446211271716084
137228,0,0.03218741978065475
137229,0,0.003932019974584751
137230,0,0.0032227070336715707
137231,0,0.003368147914129187
137232,0,0.003525852736966423
137233,0,0.003316456622385433
137234,0,0.0037731496408808067
137235,0,0.0035031896006090884
137236,0,0.003239199576802065
137237,0,0.003836031394670808
137238,0,0.003368147914129187
137239,0,0.013801928141239818
137240,0,0.0036771064222973797
137241,0,0.014125170618839914
137242,0,0.003507434976678922
137243,0,0.00962276875201189
137244,0,0.008864627156763769
137245,0,0.00364002581625833
137246,0,0.004477739571556645
137247,0,0.0038956863024870512
137248,0,0.003368147914129187
137249,0,0.025758575190066937
137250,0,0.0038954159817759203
137251,0,0.0032227070336715707
137252,0,0.0034302695588783938
137253,0,0.0038334791826596672
137254,0,0.0038334791826596672
137255,0,0.005706306584692399
137256,0,0.02078769298733813
137257,0,0.0033427398473436687
137258,0,0.003368147914129187
137259,0,0.0055052949008350515
137260,0,0.0042532388012239755
137261,0,0.003882306665769553
137262,0,0.003368147914129187
137263,0,0.0036226711241821286
137264,0,0.024262436733690065
137265,0,0.00386767034770127
137266,0,0.0038622554829629663
137267,0,0.003368147914129187
137268,0,0.0037088718376600592
137269,0,0.003368147914129187
137270,0,0.003709696256674623
137271,0,0.0033855026062053883
137272,0,0.007498784526628489
137273,0,0.0038954159817759203
137274,0,0.00346189750284305
137275,0,0.003969184819515685
137276,0,0.003808453304027386
137277,0,0.02882139076414401
137278,0,0.003368147914129187
137279,0,0.03461630220959124
137280,0,0.0036923415645984227
137281,0,0.0032227070336715707
137282,0,0.0039110829660728525
137283,0,0.003368147914129187
137284,0,0.0037311042797784797
137285,0,0.003368147914129187
137286,0,0.0048384390774145304
137287,0,0.006060809443916079
137288,0,0.009765428466935892
137289,0,0.0054765186005317525
137290,0,0.0037655338817232913
137291,0,0.0036213446247538817
137292,0,0.003971632872812472
137293,0,0.003368147914129187
137294,0,0.006061634059554685
137295,0,0.003368147914129187
137296,0,0.0033000605060365057
137297,0,0.004084121195886653
137298,0,0.004000728478736577
137299,0,0.003924462602790351
137300,0,0.004121623303922567
137301,0,0.003520544292685289
137302,0,0.003290265463122166
137303,0,0.006129077190170799
137304,0,0.015512145883301819
137305,0,0.004390069158464368
137306,0,0.020599425813002052
137307,0,0.0159113930440154
137308,0,0.011030637821398036
137309,0,0.003316456622385433
137310,0,0.003368147914129187
137311,0,0.006118691071759766
137312,0,0.030669817290701343
137313,0,0.0032779392395935474
137314,0,0.003355915130777305
137315,0,0.003836031394670808
137316,0,0.003297224597696517
137317,0,0.0035031896006090884
137318,0,0.003368147914129187
137319,0,0.014318782636032092
137320,0,0.0034404051638661846
137321,0,0.0039110829660728525
137322,0,0.0033427398473436687
137323,0,0.0037000245965470645
137324,0,0.010949289830254984
137325,0,0.003971113409888522
137326,0,0.003368147914129187
137327,0,0.0034964069937857404
137328,0,0.005971608625583068
137329,0,0.003284828678420777
137330,0,0.006501674534227112
137331,0,0.016107603088629973
137332,0,0.013677014119169375
137333,0,0.008795988977940837
137334,0,0.003368147914129187
137335,0,0.00385519192102681
137336,0,0.010949289830254984
137337,0,0.0032227070336715707
137338,0,0.0034302695588783938
137339,0,0.003316456622385433
137340,0,0.0032351029529473106
137341,0,0.0038956863024870512
137342,0,0.0038918727684131077
137343,0,0.0033855026062053883
137344,0,0.015435798781239417
137345,0,0.0033855026062053883
137346,0,0.0045106749390886255
137347,0,0.004089866529669387
137348,0,0.003368147914129187
137349,0,0.0033855026062053883
137350,0,0.003368147914129187
137351,0,0.0038675575089276515
137352,0,0.003368147914129187
137353,0,0.0036226711241821286
137354,0,0.003338560438701104
137355,0,0.003808708063191666
137356,0,0.0032227070336715707
137357,0,0.003368147914129187
137358,0,0.003911353286783983
137359,0,0.0038138758139763377
137360,0,0.0037494130994659247
137361,0,0.003240061725747771
137362,0,0.003368147914129187
137363,0,0.00373661747173471
137364,0,0.009886200190589117
137365,0,0.0037677448215968374
137366,0,0.005001009075959283
137367,0,0.036156785297340906
137368,0,0.008422994691725753
137369,0,0.0038203698666533
137370,0,0.003368147914129187
137371,0,0.0037750675027382313
137372,0,0.0033796693673042656
137373,0,0.004957615084553075
137374,0,0.003368147914129187
137375,0,0.004265359369073117
137376,0,0.005921139434493513
137377,0,0.003610028963741289
137378,0,0.003368147914129187
137379,1,0.7591057269060693
137380,0,0.01603471166120318
137381,0,0.003368147914129187
137382,0,0.003368147914129187
137383,0,0.018588531899565025
137384,0,0.0053965096448217965
137385,1,0.8225796096247319
137386,0,0.005926035740907636
137387,0,0.006013508962868109
137388,0,0.003284828678420777
137389,0,0.003284828678420777
137390,0,0.00962276875201189
137391,0,0.0034302695588783938
137392,0,0.003882306665769553
137393,0,0.004776456971483538
137394,0,0.003368147914129187
137395,0,0.0033855026062053883
137396,0,0.0038220876999091645
137397,0,0.0038334791826596672
137398,0,0.0036746806726184566
137399,0,0.03985509852863088
137400,0,0.003481085784293417
